life_history,Taxon,Habitat,Phylum,Class,Family,Genus,Species,Name,High_acc_temp,Low_acc_temp,Acc_window,proximity_high_acc_ctmax,Source,ctmax,ctmax_ARR,duration,latitude,longitude,Metric,ramping,abs_latitude,Latitudinal_bin,min_latitudinal_bin,Hemisphere,Abs_northern_distribution,Abs_southern_distrib,min_hemisphere_lim,max_hemisphere_lim,lat_range_size,mid_latitude,mean_env_temp,max_env_temp,Ctmax_now,TSM,time_loss_TSM_4.5,time_loss_TSM_8.5,time_gained_with_acclimation_4.5,time_gained_with_acclimation_8.5,percent_increase_TSM,Error_checked,Reference,doi,Jstor_ref,ref,url,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Lateolabracidae,Lateolabrax,japonicus,Lateolabrax japonicus,29.0,23.0,6.0,10.1,wild,39.1,0.4,14,35,139,crit,5.0,35,mid,37.5,N,44,15,15,44,29,30,20.2,27.5,35.6,8.0,362.1,227.5,144.8,91.0,29,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Palaemonidae, Palaemon ,macrodactylus,Palaemon macrodactylus,25.0,15.0,10.0,12.8,wild,37.8,0.4,7,51,0,crit,45.0,51,high,60.0,N,55,30,30,55,25,43,12.6,18.7,32.7,14.0,692.3,432.0,283.8,177.1,29,10/02/2017,Magozzi & Calosi 2014,doi: 10.1111/gcb.12695 ,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Cancridae,Cancer,pagurus,Cancer pagurus,22.0,15.0,7.0,8.6,wild,30.6,0.4,7,54,0,crit,12.0,54,high,60.0,N,70,44,44,70,26,57,10.3,14.9,25.7,10.8,567.6,357.5,235.2,148.1,29,10/02/2017,Cuculescu et al 1998,doi: 10.1016/S0306-4565(98)00008-4,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Crustacea,Asellidae,Aseilus,aquatieus,Asellus aquaticus,20.0,10.0,10.0,14.9,wild,34.9,0.4,15,60,22,crit,12.0,60,high,60.0,N,70,46,46,70,24,58,21.4,21.4,35.4,14.0,461.2,303.7,191.4,126.0,29,10/02/2017,"Laggerspertz and Bowler, 1993",,,J therm biol 18(3) 137-143,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Varunidae,Hemigrapsus,nudus,Hemigrapsus nudus,16.0,10.0,6.0,17.6,wild,33.6,0.4,15,48,-125,crit,30.0,48,mid,37.5,N,54,19,19,54,35,36,11.2,14.6,31.6,17.0,757.7,465.3,315.7,193.9,29,14/04/2017,McGaw 2003,doi: 10.2307/1543494,,,,,,,,,,,
adult,aquatic invertebrates,marine,Echinodermata,Echinoidea,Odontasteridae,Odontaster,validus,Odontaster validus,6.0,0.0,6.0,9.2,wild,15.2,0.4,300,-68,-68,crit,0.0,68,high,60.0,S,-54,-78,54,78,24,66,-0.8,1.3,12.4,11.1,499.1,275.3,207.9,114.7,29,14/04/2017,Morley unpub,-,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Cyprinella,lutrensis,Cyprinella lutrensis,30.0,25.0,5.0,9.7,wild,39.7,0.4,14,33,-110,crit,18.0,33,mid,37.5,N,44,26,26,44,18,35,32.0,32.0,40.5,8.5,302.6,179.6,127.1,75.4,30,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Palaemonidae,Palaemonetes,kadiakensis,Palaemonetes kadiakensis,32.0,24.0,8.0,8.1,wild,40.1,0.4,14,42,-81,crit,60.0,42,mid,37.5,N,42,21,21,42,21,32,26.9,26.9,38.8,11.9,475.6,293.0,202.1,124.5,30,14/04/2017,Nelson and Hooper 1982,doi: 10.1016/0306-4565(82)90009-2,,,,,,,,,,,
juvenile,terrestrial arthropods,terrestrial,Arthropoda,Insecta,Delphacidae,Nilaparvata ,lugens ,Nilaparvata lugens ,30.0,23.0,7.0,7.2,lab,37.2,0.4,5,5,100,crit,30.0,5,low,12.5,N,37,-35,0,37,37,19,31.6,40.6,37.9,0.0,0.0,0.0,0.0,0.0,0,15/04/2017,Piyaphongkul et al 2014,doi: 10.1111/afe.12047 ,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Tor ,putitora,Tor putitora,32.0,23.0,9.0,11.0,lab,43.0,0.4,30,29,80,crit,0.0,29,mid,37.5,N,34,20,20,34,14,27,36.7,36.7,45.1,8.4,339.0,202.2,150.7,89.9,31,16/02/2017,Akhtar et al 2013,doi: 10.1007/s10695-013-9793-7 ,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Percidae,Etheostoma,blennioides,Etheostoma blennioides,20.0,10.0,10.0,14.5,wild,34.5,0.5,14,40,-84,crit,60.0,40,mid,37.5,N,43,34,34,43,9,39,28.8,28.8,38.5,9.7,443.6,268.5,199.6,120.8,31,11/04/2017,Hlohowskyj and Wissing 1985,doi: 10.1139/z85-241,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Galaxiidae,Galaxias ,maculatus,Galaxias maculatus,22.0,20.0,2.0,11.8,wild,33.8,0.5,7,-38,175,crit,30.0,38,mid,37.5,S,-33,-55,33,55,22,44,22.8,22.8,34.2,11.4,661.1,393.2,297.5,176.9,31,5/04/2017,"Simons, 1984",,,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton. ",,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Agosia,chrysogaster,Agosia chrysogaster,30.0,25.0,5.0,10.5,wild,40.5,0.5,14,33,-110,crit,18.0,33,mid,37.5,N,30,35,30,35,5,33,32.0,32.0,41.4,9.4,333.8,198.1,153.5,91.1,32,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Meda,fulgida,Meda fulgida,30.0,25.0,5.0,7.0,wild,36.9,0.5,14,33,-110,crit,18.0,33,mid,37.5,N,35,32,32,35,3,34,32.0,32.0,37.9,5.9,209.8,124.5,96.5,57.3,32,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Arachnida,Podacaridae,Podacarus,auberti,Podacarus auberti,10.0,5.0,5.0,29.5,wild,39.5,0.5,7,-46,37,crit,10.0,46,mid,37.5,S,-46,-54,46,54,8,50,25.7,30.8,46.7,15.9,1107.9,658.2,509.6,302.8,32,10/02/2017,Deere et al 2006,doi:10.1016/j.jinsphys.2006.03.009 ,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Insecta,Hydropsychidae,Hydropsyche,slossonae,Hydropsyche slossonae,15.0,5.0,10.0,20.3,wild,35.3,0.5,1,44,-86,crit,19.8,44,mid,37.5,N,57,35,35,57,22,46,27.4,27.4,41.0,13.6,551.5,336.7,253.7,154.9,32,11/04/2017,Houghton and Shoup 2014,doi: http://dx.doi.org/10.1603/EN13344,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Malacostraca,Atyidae,Paratya ,curvirostris,Paratya curvirostris,20.0,12.0,8.0,12.6,wild,32.6,0.5,7,-38,175,crit,30.0,38,mid,37.5,S,-35,-47,35,47,12,41,22.8,22.8,33.9,11.1,645.6,384.0,298.6,177.6,32,5/04/2017,"Simons, 1984",,,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton. ",,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Couesius,plumbeus,Couesius plumbeus,25.0,5.0,20.0,10.4,wild,35.4,0.5,60,52,-121,crit,18.0,52,high,60.0,N,67,42,42,67,25,55,21.8,21.8,33.9,12.1,606.8,378.7,282.1,176.1,32,10/02/2017,"Darveau et al., 2012",doi: 10.1086/665539,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Nototheniidae,Trematomus,hansoni,Trematomus hansoni,4.0,-1.5,5.5,11.4,wild,15.4,0.5,21,-77,166,crit,18.0,77,high,60.0,S,-53,-78,53,78,25,66,-1.7,1.4,12.7,11.3,674.0,326.7,320.5,155.4,32,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Catostomidae,Xyrauchen,texanus,Xyrauchen texanus,30.0,25.0,5.0,9.1,wild,39.1,0.5,14,33,-110,crit,18.0,33,mid,37.5,N,40,33,33,40,7,37,32.0,32.0,40.1,8.1,285.6,169.5,137.1,81.4,32,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Arachnida,Podacaridae,Halozetes,belgicae,Halozetes belgicae,10.0,5.0,5.0,30.7,wild,40.7,0.5,7,-46,37,crit,10.0,46,mid,37.5,S,-54,-68,54,68,14,61,25.7,30.8,48.2,17.4,1213.3,720.8,582.4,346.0,32,10/02/2017,Deere et al 2006,doi:10.1016/j.jinsphys.2006.03.009 ,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Palaemonidae,Macrobrachium,acanthurus,Macrobrachium acanthurus,32.0,23.0,9.0,7.8,wild,39.8,0.5,30,18,-92,crit,60.0,18,low,12.5,N,33,-2,0,33,33,17,29.3,32.6,38.5,5.9,209.5,126.4,100.5,60.6,32,10/02/2017,Diaz et al 2002,doi: 10.1016/S0306-4565(02)00011-6,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Centrarchidae,Lepomis,gibbosus,Lepomis gibbosus,20.0,10.0,10.0,15.1,lab,35.1,0.5,14,46,-119,crit,18.0,46,mid,37.5,N,50,30,30,50,20,40,31.6,31.6,43.3,11.7,505.6,309.0,252.3,154.2,33,17/02/2017,"Becker and Genoway, 1979",doi: 10.1007/BF00005481,,"Env Biol Fish 4:3,245-256",,,,,,,,,
adult,aquatic invertebrates,marine,Echinodermata,Echinoidea,Echinidae,Sterechinus,neumayeri,Sterechinus neumayeri,6.0,0.0,6.0,8.8,wild,14.8,0.5,300,-67,-68,crit,0.0,67,high,60.0,S,-54,-76,55,76,21,66,-1.0,0.3,11.3,11.0,517.5,282.2,258.7,141.1,33,14/04/2017,Morley unpub,-,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Hippolytidae,Lysmata ,seticaudata ,Lysmata seticaudata ,24.0,21.0,3.0,11.0,wild,35.0,0.5,30,38,-29,crit,4.0,38,mid,37.5,N,47,35,35,47,12,41,19.2,23.6,32.6,9.0,443.8,266.5,221.9,133.2,33,13/02/2017,Neves 2013,,,"PhD Thesis: Tropical and temperate shrimps response to global warming: a comprehensive physiological and biochemical comparison, Universidade de Lisboa, Faculdade de Cie_ncias, Departamento de Biologia Animal ",,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Palaemonidae,Palaemonetes ,varians ,Palaemonetes varians ,20.0,10.0,10.0,16.0,wild,36.0,0.5,90,48,-1,crit,55.2,48,mid,37.5,N,56,39,39,56,17,48,14.1,20.4,33.0,12.7,563.1,345.8,281.6,172.9,33,15/04/2017,Ravaux et al 2012,doi: 10.1007/s00360-012-0666-7 ,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Hippolytidae,Lysmata,seticaudata,Lysmata seticaudata,24.0,21.0,3.0,11.0,wild,35.0,0.5,30,38,-9,crit,2.0,38,mid,37.5,N,47,35,35,47,12,41,16.9,19.0,31.5,12.5,616.3,370.0,308.1,185.0,33,13/02/2017,Roas et al 2014,doi: 10.1111/gcb.12621,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Haemulidae,Parapristipoma,trilineatum,Parapristipoma trilineatum,29.0,20.0,9.0,8.2,wild,37.2,0.5,14,35,139,crit,5.0,35,mid,37.5,N,35,22,22,35,13,29,20.2,27.5,32.8,5.3,237.1,149.0,118.6,74.5,33,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Malacostraca,Taltridae,Orchestia,gammarellus,Orchestia gammarellus,15.0,10.0,5.0,22.7,wild,37.7,0.5,10,51,0,leth,60.0,51,high,60.0,N,68,35,35,68,33,51,20.8,24.4,40.6,16.2,799.3,498.7,402.2,251.0,33,13/02/2017,Gaston and Spicer 1998,doi: 10.1016/S0022-0981(00)00299-9,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Sparidae,Acanthopagurus,schlegeli,Acanthopagurus schlegeli,29.0,20.0,9.0,10.3,wild,39.3,0.5,14,35,139,crit,5.0,35,mid,37.5,N,44,20,20,44,24,32,20.2,27.5,34.8,7.3,327.2,205.6,167.2,105.1,34,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
juvenile,aquatic invertebrates,marine,Arthropoda,Malacostraca,Panaeidae,Litopenaeus,stylirostris,Litopenaeus stylirostris,33.0,25.0,8.0,10.2,wild,43.2,0.5,21,29,-97,crit,1.0,29,mid,37.5,N,28,-4,0,28,28,14,24.7,31.9,38.9,7.0,239.4,141.9,123.3,73.1,34,15/04/2017,Re et al 2006,doi:10.1016/j.jtherbio.2006.05.004 ,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Albulidae,Albula ,vulpes,Albula vulpes,30.2,27.3,2.9,7.7,wild,37.9,0.5,120,25,76,crit,12.0,25,low,12.5,N,41,-35,0,41,41,16,28.9,33.7,37.2,3.5,139.8,85.0,72.3,44.0,34,14/04/2017,Murchie et al 2011,doi:10.1016/j.jtherbio.2010.10.005,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Dionda,diaboli,Dionda diaboli,27.0,18.0,9.0,10.8,lab,37.8,0.5,49,29,-100,crit,18.0,29,mid,37.5,N,31,29,29,31,2,30,35.9,35.9,42.4,6.5,223.4,132.4,116.2,68.9,34,11/04/2017,Fries & Gibson 2010,doi: 10.1894/RJE-02.1,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Insecta,Philopotamidae,Dolophilodes,distinctus,Dolophilodes distinctus,15.0,5.0,10.0,21.1,wild,36.1,0.5,1,44,-86,crit,19.8,44,mid,37.5,N,52,32,32,52,20,42,27.4,27.4,42.5,15.1,614.1,374.9,319.3,195.0,34,11/04/2017,Houghton and Shoup 2014,doi.org/10.1603/EN13344,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Zoarcidae,Pachycara,brachycephalum,Pachycara brachycephalum,4.0,-1.5,5.5,13.2,wild,17.2,0.5,21,-77,166,crit,18.0,77,high,60.0,S,-60,-78,60,78,18,69,-1.7,1.4,14.1,12.7,757.7,367.3,403.6,195.7,35,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Poeciliidae,Gambusia ,affinis,Gambusia affinis,20.0,12.0,8.0,18.5,wild,38.5,0.5,7,-38,175,crit,30.0,38,mid,37.5,S,42,26,26,42,16,34,22.8,22.8,40.0,17.2,1001.2,595.5,538.1,320.1,35,5/04/2017,"Simons, 1984",,,"Species-specific responses of freshwater organisms to elevated water temperatures. Waikato Valley Authority Technical Publication 29, Hamilton. ",,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Poeciliidae,Poeciliopsis,occidentalis,Poeciliopsis occidentalis,30.0,25.0,5.0,11.1,lab,41.1,0.5,14,33,-110,crit,18.0,33,mid,37.5,N,34,29,29,34,5,32,32.0,32.0,42.2,10.2,360.7,214.1,194.8,115.6,35,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Ictaluridae,Ictalurus,punctatus,Ictalurus punctatus,32.0,23.0,9.0,10.5,lab,42.5,0.6,30,29,-110,crit,60.0,29,mid,37.5,N,51,21,21,51,30,36,37.4,37.4,45.5,8.1,276.1,163.7,151.9,90.0,35,10/02/2017,Diaz & Buckle 1999,doi: 10.1016/S0306-4565(99)00005-4,,,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Centrarchidae,Lepomis,cyanellus,Lepomis cyanellus,30.0,25.0,5.0,10.2,wild,40.2,0.6,14,33,-110,crit,18.0,33,mid,37.5,N,50,26,26,50,24,38,32.0,32.0,41.3,9.3,330.2,196.0,184.9,109.8,36,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Gobiidae,Pomatoschistus ,microps,Pomatoschistus microps,23.0,20.0,3.0,11.8,wild,34.8,0.6,30,39,-10,crit,1.0,38,mid,37.5,N,64,20,20,64,44,42,16.5,18.6,31.1,12.5,606.4,365.5,343.6,207.1,36,11/04/2017,Ines 2014 (MSci Thesis) Universidade de Lisboa,,,MSCi thesis,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Centrarchidae,Lepomis,Macrochirus,Lepomis macrochirus,30.0,25.0,5.0,8.7,lab,38.7,0.6,14,33,-110,crit,18.0,33,mid,37.5,N,50,25,25,50,25,38,32.0,32.0,39.9,7.9,278.5,165.3,161.5,95.9,37,10/02/2017,Carveth et al 2006,doi: 10.1577/T05-025.1,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Sparidae,Pagrus,major,Pagrus major,28.0,20.0,8.0,7.7,wild,35.7,0.6,14,35,139,crit,5.0,35,mid,37.5,N,34,15,15,34,19,25,20.2,27.5,31.1,3.6,161.5,101.5,94.9,59.6,37,15/04/2017,Tsuchida 1995,doi: 10.1016/0306-4565(94)00024-D,,,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Entognatha,Entomobryidae,Cryptopygus,antarcticus,Cryptopygus antarcticus,4.0,-2.0,6.0,26.1,wild,30.1,0.6,30,-67,-68,crit,12.0,67,high,60.0,S,-60,-75,60,75,15,68,12.1,15.2,35.0,19.8,929.6,506.9,557.7,304.2,37,9/02/2017,Everatt et al 2013,doi: 10.1016/j.jinsphys.2013.08.003,,,,,,,,,,,
adult,aquatic invertebrates,freshwater,Arthropoda,Crustacea,Palaemonidae,Macrobrachium,tenellum,Macrobrachium tenellum,32.0,22.0,10.0,11.0,wild,43.0,0.6,21,27,-112,crit,60.0,27,mid,37.5,N,28,4,4,28,24,16,37.4,37.4,46.2,8.8,294.8,174.6,176.9,104.8,37,5/04/2017,"Rodriguez et al, 1996",,,j Therm Biol 21(2)139-143,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,cottidae,cottus,cognatus,cottus cognatus gracilis,20.0,15.0,5.0,9.4,wild,29.4,0.6,14,42,-88,crit,30.0,42,mid,37.5,N,80,40,40,80,40,60,28.3,28.3,34.5,6.2,250.0,154.0,155.0,95.5,38,14/04/2017,Otto and Rice 1977,doi: http://dx.doi.org/10.1577/1548-8659(1977)106<89:ROAFSC>2.0.CO;2,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Nototheniidae,Trematomus,pennellii,Trematomus pennellii,4.0,-1.5,5.5,11.4,wild,15.4,0.6,21,-77,166,crit,18.0,77,high,60.0,S,-60,-78,60,78,18,69,-1.7,1.4,11.8,10.4,618.3,299.8,396.2,192.1,39,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Nototheniidae,Pagothenia,borchgrevinki,Pagothenia borchgrevinki,4.0,-1.5,5.5,11.2,wild,15.2,0.7,21,-77,166,crit,18.0,77,high,60.0,S,-60,-78,60,78,18,69,-1.7,1.4,11.5,10.0,597.8,289.8,395.3,191.6,40,17/02/2017,Bilyk and DeVries 2011,doi:10.1016/j.cbpa.2010.12.010 ,,,,,,,,,,,
adult,aquatic invertebrates,marine,Mollusca,Gastropoda,Velutinidae,Marseniopsis,mollis,Marseniopsis mollis,3.0,0.0,3.0,7.9,wild,10.9,0.8,53,-67,-68,crit,0.0,67,high,60.0,S,-54,-76,55,76,21,66,-1.0,0.3,7.8,7.4,349.8,190.8,277.5,151.3,44,15/04/2017,Peck et al 2010,doi:10.1242/jeb.089946 ,,,,,,,,,,,
juvenile,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Neolissochilus,hexagonolepis ,Neolissochilus hexagonolepis ,30.0,24.0,6.0,6.0,wild,36.0,0.8,45,26,92,crit,60.0,26,mid,37.5,N,29,5,5,29,24,17,31.4,31.4,37.2,5.8,259.1,162.4,215.9,135.3,45,14/04/2017,Majhi et al 2013,,,"CURRENT SCIENCE, VOL. 105, NO. 3, 10 AUGUST 2013",,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Crustacea,Maxillopoda,Acartia,tonsa,Acartia tonsa,20.0,10.0,10.0,15.5,wild,35.5,0.9,5,41,-71,crit,240.0,41,mid,37.5,N,52,-30,0,52,52,26,12.1,21.4,28.6,7.3,310.0,189.4,269.7,164.8,47,13/02/2017,Gonzalez 1974,doi: 10.1007/BF00391947,,,,,,,,,,,
juvenile,reptiles and amphibains,freshwater,Chordata,Amphibia,Ranidae,Rana,sylvatica,Rana sylvatica,22.0,15.0,7.0,16.3,lab,38.3,0.9,4,42,-74,crit,45.0,42,mid,37.5,N,69,29,29,69,40,49,28.9,28.9,44.4,15.5,620.8,382.5,554.3,341.5,47,14/04/2017,Manis and Claussen 1986,doi: 10.1016/0306-4565(86)90014-8,,,,,,,,,,,
adult,aquatic invertebrates,marine,Mollusca,Gastropoda,Turbinidae,Margarites ,helicinus ,Margarites helicinus ,10.3,3.2,7.1,13.2,wild,23.5,0.9,60,78,11,crit,0.0,78,high,60.0,N,80,35,35,80,45,58,7.7,11.5,21.1,9.7,197.0,135.5,180.3,124.1,48,10/02/2017,Richard et al 2012,doi:10.1016/j.jembe.2012.01.010,,,,,,,,,,,
adult,aquatic invertebrates,marine,Arthropoda,Malacostraca,Palaemonidae,Palaemon ,elegans,Palaemon elegans,23.0,20.0,3.0,13.2,wild,36.2,0.9,30,39,-10,crit,1.0,38,mid,37.5,N,68,20,20,68,48,44,16.5,18.6,30.2,11.5,559.2,337.1,521.9,314.6,48,11/04/2017,Ines 2014 (MSci Thesis) Universidade de Lisboa,,,MSCi thesis,,,,,,,,,
adult,terrestrial arthropods,terrestrial,Arthropoda,Entognatha,Onychiuridae,Megaphorura,arctica,Megaphorura arctica,4.0,-2.0,6.0,27.7,wild,31.7,1.3,30,78,11,crit,12.0,78,high,60.0,N,75,50,50,75,25,63,6.1,8.1,34.4,26.3,534.9,368.0,686.4,472.3,56,10/02/2017,Everatt et al 2013,doi: 10.1016/j.jinsphys.2013.08.003,,,,,,,,,,,
adult,fish,marine,Chordata,Actinopterygii,Blennidae,Coryphoblennius ,galerita,Coryphoblennius galerita,23.0,20.0,3.0,13.0,wild,36.0,1.3,30,39,-10,crit,1.0,38,mid,37.5,N,52,20,20,52,32,36,16.5,18.6,27.4,8.8,424.1,255.6,565.5,340.8,57,11/04/2017,Ines 2014 (MSci Thesis) Universidade de Lisboa,,,MSCi thesis,,,,,,,,,
adult,fish,freshwater,Chordata,Actinopterygii,Cyprinidae,Pogonichthys,macrolepidotus,Pogonichthys macrolepidotus,17.0,12.0,5.0,12.0,wild,29.0,1.4,7,38,-122,crit,60.0,38,mid,37.5,N,41,37,37,41,4,39,33.5,33.5,52.4,18.9,917.0,552.7,1302.1,784.8,59,15/04/2017,Young&Cech1996,,,Trans Am Fish Soc 125: 664-678,,,,,,,,,
